CTR_MN_ISO,CTR_MN_NM,ID_HDC_G0,P15,UC_NM_LST,UC_NM_MN,date,mean
BRA,Brazil,1378,233089.426618,Governador Valadares,Governador Valadares,2024-09-01,4.716610213506556e-09
BRA,Brazil,1379,130855.427238,Nova Friburgo,Nova Friburgo,2024-09-01,7.81262965432461e-09
BRA,Brazil,1381,135643.429077,Sobral,Sobral,2024-09-01,6.403502617047252e-09
BRA,Brazil,1382,106910.770287,Teofilo Otoni,Teofilo Otoni,2024-09-01,4.25366319944942e-09
BRA,Brazil,1383,83546.1876831,Araruama,Araruama,2024-09-01,7.312158878391983e-09
BRA,Brazil,1384,401275.339033,Petrolina; Juazeiro,Petrolina,2024-09-01,3.5685403521057424e-09
BRA,Brazil,1385,79016.2857056,Itaperuna,Itaperuna,2024-09-01,7.2608861145795345e-09
BRA,Brazil,1386,264629.529327,Vitoria da Conquista,Vitoria da Conquista,2024-09-01,6.089364568140354e-09
BRA,Brazil,1387,199655.889112,Cabo Frio,Cabo Frio,2024-09-01,7.312158878391983e-09
BRA,Brazil,1388,219062.876434,Rio das Ostras,Rio das Ostras,2024-09-01,8.772043535998364e-09
BRA,Brazil,1389,202524.060699,Macae,Macae,2024-09-01,8.082372993101217e-09
BRA,Brazil,1391,317588.894615,Campos dos Goytacazes,Campos dos Goytacazes,2024-09-01,8.256679784324206e-09
BRA,Brazil,1392,154094.31665,Cachoeiro de Itapemirim,Cachoeiro de Itapemirim,2024-09-01,1.0412370521351022e-08
BRA,Brazil,1393,135400.133789,Jequie,Jequie,2024-09-01,4.792499730399413e-09
BRA,Brazil,1395,90904.1476288,Crato,Crato,2024-09-01,3.569044837448132e-09
BRA,Brazil,1396,77045.3061929,Colatina,Colatina,2024-09-01,6.165797650226068e-09
BRA,Brazil,1398,226383.362793,Juazeiro do Norte,Juazeiro do Norte,2024-09-01,3.569044837448132e-09
BRA,Brazil,1400,1076799.0972,Vila Velha; Cariacica; Vitoria,Vila Velha,2024-09-01,1.3714564595090907e-08
BRA,Brazil,1402,323896.759154,Colina de Laranjeiras; Bicanga; Jardim Camburi; Parque Residencial Laranjeiras; Parque Residencial Tubarao; Planicie da Serra; Porto Canoa; Valparaiso; Manoel Plaza; Jardim Limoeiro; Lagoa de Jacaraipe; Mata da Serra; Serra Dourada III; El'Dorado; Serra,Colina de Laranjeiras,2024-09-01,1.4016324989540863e-08
BRA,Brazil,1403,82851.4837646,Santo Antonio de Jesus,Santo Antonio de Jesus,2024-09-01,4.979546552874581e-09
BRA,Brazil,1404,107720.179047,Linhares,Linhares,2024-09-01,6.6611418603201855e-09
BRA,Brazil,1406,3204985.58122,Fortaleza; Caucaia; Maracanau,Fortaleza,2024-09-01,9.328561922927747e-09
BRA,Brazil,1407,144312.250977,Teixeira de Freitas,Teixeira de Freitas,2024-09-01,6.231650750976314e-09
BRA,Brazil,1408,92347.3991699,Eunapolis,Eunapolis,2024-09-01,6.998297941152032e-09
BRA,Brazil,1410,198330.466125,Itabuna,Itabuna,2024-09-01,6.107042871406065e-09
BRA,Brazil,1411,519584.406967,Feira de Santana,Feira de Santana,2024-09-01,7.319143513484505e-09
BRA,Brazil,1414,121824.032715,Ilheus,Ilheus,2024-09-01,6.2177264818312015e-09
BRA,Brazil,1419,120505.324707,Alagoinhas,Alagoinhas,2024-09-01,7.279946423466299e-09
BRA,Brazil,1420,3030495.64372,Salvador; Lauro de Freitas,Salvador,2024-09-01,1.0514141202122573e-08
BRA,Brazil,1421,98047.7581024,Simoes Filho,Simoes Filho,2024-09-01,9.650540810923758e-09
BRA,Brazil,1423,185804.166504,Camacari,Camacari,2024-09-01,9.650540810923758e-09
BRA,Brazil,1424,241673.388916,Mossoro,Mossoro,2024-09-01,6.479067652757445e-09
BRA,Brazil,1425,96836.1694489,Patos,Patos,2024-09-01,5.26166399339445e-09
BRA,Brazil,1429,78670.3321533,Cabrita; Povoado Pai Andre; Palestina; Povoado Taboca; Povoado Santo Inacio; Vila Santo Inacio; Povoado Oiteiros,Cabrita,2024-09-01,5.774878353292934e-09
BRA,Brazil,1430,777967.739082,Aracaju,Aracaju,2024-09-01,5.774878353292934e-09
BRA,Brazil,1431,173804.693558,Arapiraca,Arapiraca,2024-09-01,6.4936029886553115e-09
BRA,Brazil,1432,108360.310913,Garanhuns,Garanhuns,2024-09-01,5.651933143724364e-09
BRA,Brazil,1434,116677.499268,Santa Cruz do Capibaribe,Santa Cruz do Capibaribe,2024-09-01,
BRA,Brazil,1436,297746.580475,Caruaru,Caruaru,2024-09-01,5.803401315063184e-09
BRA,Brazil,1437,365385.441635,Campina Grande,Campina Grande,2024-09-01,5.762706756229363e-09
BRA,Brazil,1438,1029492.67253,Maceio,Maceio,2024-09-01,7.348345240940389e-09
BRA,Brazil,1440,375209.583031,Potengi; Nossa Senhora da Apresentacao; Jardim Lola; Igapo; Pajucara; Amarante; Lagoa Azul; Golandim; Olho d'Agua; Novo Amarante; Redinha; Jardins; Regomoleiro; Guajiru; Santo Antonio do Potengi,Potengi,2024-09-01,6.672506991378668e-09
BRA,Brazil,1441,150622.136353,Parnamirim,Parnamirim,2024-09-01,6.672506991378668e-09
BRA,Brazil,1442,631280.872198,Natal,Natal,2024-09-01,8.251452321417217e-09
BRA,Brazil,1443,113590.578613,Vitoria de Santo Antao,Vitoria de Santo Antao,2024-09-01,6.542488328875606e-09
BRA,Brazil,1444,73560.7047729,Carpina,Carpina,2024-09-01,
BRA,Brazil,1445,3430754.05063,Recife; Jaboatao dos Guararapes; Olinda; Paulista; Camaragibe; Igarassu; Sao Lourenco da Mata,Recife,2024-09-01,7.146878134837838e-09
BRA,Brazil,1447,98531.4909668,Cabo de Santo Agostinho,Cabo de Santo Agostinho,2024-09-01,
BRA,Brazil,1448,88406.875,Santa Rita,Santa Rita,2024-09-01,7.593246031945e-09
BRA,Brazil,1449,929835.568365,Joao Pessoa,Joao Pessoa,2024-09-01,7.593246031945e-09
CHL,Chile,804,99740.9302979,Arica,Arica,2024-09-01,9.162451242161751e-09
CHL,Chile,822,270664.116974,Iquique,Iquique,2024-09-01,1.3010953203718145e-08
CHL,Chile,844,180846.582947,Antofagasta,Antofagasta,2024-09-01,1.8656916012105285e-08
CHL,Chile,876,97444.8660889,Calama,Calama,2024-09-01,2.6252124030179402e-08
CHL,Chile,882,138593.953735,Copiapo,Copiapo,2024-09-01,6.575244348994147e-09
CHL,Chile,884,405911.952915,La Serena; Coquimbo,La Serena,2024-09-01,1.3646359597885294e-08
CHL,Chile,891,83491.0688477,Ovalle,Ovalle,2024-09-01,
CHL,Chile,901,831988.712593,Vina del Mar; Valparaiso; Quilpue; Villa Alemana,Vina del Mar [Valparaiso],2024-09-01,2.016864556845614e-08
CHL,Chile,906,77251.3029785,San Antonio,San Antonio,2024-09-01,1.8618258934566256e-08
CHL,Chile,914,532052.112682,Concepcion; Talcahuano; San Pedro de la Paz,Concepcion,2024-09-01,9.162728797917907e-09
CHL,Chile,916,92703.7166017,Coronel,Coronel,2024-09-01,8.124909633977495e-09
CHL,Chile,922,130495.831665,Chiguayante,Chiguayante,2024-09-01,8.124909633977495e-09
CHL,Chile,931,6336005.24495,Santiago,Santiago,2024-09-01,2.740348359753642e-08
CHL,Chile,932,85851.0593262,Penaflor,Penaflor,2024-09-01,2.5210800558284063e-08
CHL,Chile,936,246042.68634,Talca,Talca,2024-09-01,7.315757777348608e-09
CHL,Chile,941,113123.442749,Curico,Curico,2024-09-01,1.0183625498427773e-08
CHL,Chile,944,181308.674866,Chillan,Chillan,2024-09-01,7.970622384334547e-09
CHL,Chile,946,243546.09671,Rancagua,Rancagua,2024-09-01,1.8091260045594026e-08
CHL,Chile,948,75568.5090332,Linares,Linares,2024-09-01,
CHL,Chile,952,134215.182251,Los Angeles,Los Angeles,2024-09-01,1.3348535610191448e-08
CHL,Chile,958,356781.532837,Temuco,Temuco,2024-09-01,6.121864792874021e-09
CHL,Chile,961,151828.168823,Valdivia,Valdivia,2024-09-01,1.4125631331296518e-08
CHL,Chile,968,153116.812805,Osorno,Osorno,2024-09-01,5.158123705939488e-09
CHL,Chile,984,187126.764648,Puerto Montt,Puerto Montt,2024-09-01,5.083491849688926e-09
CHL,Chile,1114,108875.22168,Punta Arenas,Punta Arenas,2024-09-01,4.3677342298487076e-10
COL,Colombia,461,131090.597717,Tumaco,Tumaco,2024-09-01,
COL,Colombia,488,113249.682495,Ipiales,Ipiales,2024-09-01,1.6905403299460886e-08
COL,Colombia,492,401867.377319,Pasto,Pasto,2024-09-01,1.5544987519433562e-08
COL,Colombia,497,375392.960693,El esfuerzo; Miramar; Zabaletas,El esfuerzo,2024-09-01,9.965293479297088e-09
COL,Colombia,506,282501.018982,Popayan,Popayan,2024-09-01,1.4275218340742413e-08
COL,Colombia,512,2323111.71056,Cali,Cali,2024-09-01,9.397999711779903e-09
COL,Colombia,514,123671.502808,Jamundi,Jamundi,2024-09-01,9.397999711779903e-09
COL,Colombia,515,133744.376831,Quibdo,Quibdo,2024-09-01,5.312091211351344e-09
COL,Colombia,516,78040.673584,Santander de Quilichao,Santander de Quilichao,2024-09-01,1.0265075012227953e-08
COL,Colombia,524,218442.405884,Palmira,Palmira,2024-09-01,1.817032568851573e-08
COL,Colombia,526,97374.0600586,Buga,Buga,2024-09-01,
COL,Colombia,527,124959.620239,Apartado,Apartado,2024-09-01,5.404444003431763e-09
COL,Colombia,531,192197.328857,Tulua,Tulua,2024-09-01,7.060125817304197e-09
COL,Colombia,533,117557.269531,Pitalito,Pitalito,2024-09-01,
COL,Colombia,540,125921.514404,Cartago,Cartago,2024-09-01,7.481559372024549e-09
COL,Colombia,542,625416.482208,Pereira,Pereira,2024-09-01,6.8005610032173536e-09
COL,Colombia,543,77360.5371094,Garzon,Garzon,2024-09-01,
COL,Colombia,544,161809.663818,Florencia,Florencia,2024-09-01,1.981862141064994e-08
COL,Colombia,546,96468.4876995,Tierralta,Tierralta,2024-09-01,5.635029332040631e-09
COL,Colombia,547,291017.601318,Armenia,Armenia,2024-09-01,7.481559372024549e-09
COL,Colombia,561,3418610.25419,Medellin,Medellin,2024-09-01,1.422966576315941e-08
COL,Colombia,563,384703.961658,Monteria,Monteria,2024-09-01,7.943223856443637e-09
COL,Colombia,565,410195.053593,Manizales,Manizales,2024-09-01,1.4289184058213777e-08
COL,Colombia,570,328759.554153,Neiva,Neiva,2024-09-01,2.196609827365137e-08
COL,Colombia,572,79385.5908203,Lorica,Lorica,2024-09-01,7.547874325553039e-09
COL,Colombia,574,75549.9309082,Rionegro,Rionegro,2024-09-01,1.7164655474743995e-08
COL,Colombia,575,538830.4599,Ibague,Ibague,2024-09-01,1.5750817539128548e-08
COL,Colombia,581,81629.0847778,Montelibano,Montelibano,2024-09-01,7.16067116712793e-09
COL,Colombia,584,205057.845093,Sahagun,Sahagun,2024-09-01,7.47320338945201e-09
COL,Colombia,586,930724.069082,Cartagena,Cartagena,2024-09-01,6.585795908620185e-09
COL,Colombia,587,252018.412354,Sincelejo,Sincelejo,2024-09-01,7.987813965826263e-09
COL,Colombia,589,72033.9404297,Espinal,Espinal,2024-09-01,
COL,Colombia,592,87918.4645996,Caucasia,Caucasia,2024-09-01,7.16067116712793e-09
COL,Colombia,593,74590.258667,San Vicente del Caguan,San Vicente del Caguan,2024-09-01,1.8622852593352945e-08
COL,Colombia,598,122605.956055,Girardot,Girardot,2024-09-01,1.884012235109367e-08
COL,Colombia,609,81593.3314209,La Dorada; Puerto Salgar,La Dorada,2024-09-01,2.6983389744827946e-08
COL,Colombia,615,121757.898193,Fusagasuga; el vergel; el vergel; el vergel; el vergel; marsella; area residencial,Fusagasuga,2024-09-01,2.1572014397008843e-08
COL,Colombia,617,117834.992004,Facatativa,Facatativa,2024-09-01,3.081676425154001e-08
COL,Colombia,618,81754.4931641,Magangue,Magangue,2024-09-01,5.931467761399745e-09
COL,Colombia,620,74523.5163574,Sabanalarga,Sabanalarga,2024-09-01,7.048739369963641e-09
COL,Colombia,621,8608815.41423,Bogota; Soacha,Bogota,2024-09-01,2.2968549728830112e-08
COL,Colombia,626,1912315.74915,Barranquilla,Barranquilla,2024-09-01,6.735431640996532e-09
COL,Colombia,629,176352.118317,Chia; Cajica,Chia,2024-09-01,3.081676425154001e-08
COL,Colombia,631,110314.007324,Zipaquira,Zipaquira,2024-09-01,2.7496180443620233e-08
COL,Colombia,633,80880.5429688,Tiquisio,Tiquisio,2024-09-01,
COL,Colombia,645,184133.731812,Barrancabermeja,Barrancabermeja,2024-09-01,1.383663938980817e-08
COL,Colombia,646,351290.154663,Villavicencio,Villavicencio,2024-09-01,2.129738305711726e-08
COL,Colombia,647,114976.750938,Cienaga; Puebloviejo,Cienaga,2024-09-01,
COL,Colombia,654,384998.072113,Santa Marta,Santa Marta,2024-09-01,7.845399885297866e-09
COL,Colombia,659,176791.902832,Tunja,Tunja,2024-09-01,1.4132697678803652e-08
COL,Colombia,660,84037.6584473,Aguachica,Aguachica,2024-09-01,9.214210727748195e-09
COL,Colombia,667,89120.5812988,Ocana,Ocana,2024-09-01,9.214210727748195e-09
COL,Colombia,670,952630.78056,Bucaramanga,Bucaramanga,2024-09-01,1.1226339857728362e-08
COL,Colombia,671,92637.8405762,Duitama,Duitama,2024-09-01,1.2164444562756671e-08
COL,Colombia,672,118088.706055,Piedecuesta,Piedecuesta,2024-09-01,1.1226339857728362e-08
COL,Colombia,673,94382.708252,Sogamoso,Sogamoso,2024-09-01,1.2164444562756671e-08
COL,Colombia,676,73072.1313477,San Jose del Guaviare,San Jose del Guaviare,2024-09-01,1.245275083050501e-08
COL,Colombia,678,396149.488159,Valledupar,Valledupar,2024-09-01,8.35369728946489e-09
COL,Colombia,687,167421.010986,Yopal,Yopal,2024-09-01,1.7212939222114677e-08
COL,Colombia,689,652762.685833,Cucuta,Cucuta,2024-09-01,4.1711691878276724e-09
COL,Colombia,691,195502.933842,Villa del Rosario; Los Patios; San Antonio del Tachira,Villa del Rosario,2024-09-01,4.1711691878276724e-09
COL,Colombia,692,235418.169128,Riohacha,Riohacha,2024-09-01,6.984101297291545e-09
COL,Colombia,708,110737.967529,Manaure,Manaure,2024-09-01,6.639999661217644e-09
COL,Colombia,712,146126.575317,Maicao,Maicao,2024-09-01,7.859923378816802e-09
COL,Colombia,714,104120.638306,Uribia,Uribia,2024-09-01,
COL,Colombia,732,128531.160522,Arauca,Arauca,2024-09-01,1.3957367706041168e-08
ECU,Ecuador,414,208935.29591,Santa Elena,Santa Elena,2024-09-01,1.1959090606694645e-08
ECU,Ecuador,416,266753.30957,Manta,Manta,2024-09-01,1.154391693347634e-08
ECU,Ecuador,420,207863.701935,Portoviejo,Portoviejo,2024-09-01,1.154391693347634e-08
ECU,Ecuador,424,87702.2164307,Zarumilla; Aguas Verdes; Huaquillas; Huaquillas,Zarumilla,2024-09-01,1.008334660212995e-08
ECU,Ecuador,426,76628.7399902,Chone,Chone,2024-09-01,
ECU,Ecuador,427,2739452.60995,Guayaquil; Duran,Guayaquil,2024-09-01,1.3527429310045138e-08
ECU,Ecuador,429,88803.8275146,Daule,Daule,2024-09-01,1.4018143978944408e-08
ECU,Ecuador,430,248745.354805,Machala,Machala,2024-09-01,9.353120817528245e-09
ECU,Ecuador,437,142263.985352,Esmeraldas,Esmeraldas,2024-09-01,1.2078269939763686e-08
ECU,Ecuador,440,156361.245367,Milagro,Milagro,2024-09-01,1.785859637948306e-08
ECU,Ecuador,444,100378.424622,Babahoyo,Babahoyo,2024-09-01,
ECU,Ecuador,445,81222.7020264,El Carmen,El Carmen,2024-09-01,8.953992214344453e-09
ECU,Ecuador,447,170448.896484,Quevedo,Quevedo,2024-09-01,1.270477323345176e-08
ECU,Ecuador,453,260351.340576,Canton Santo Domingo de los Tsachilas,Canton Santo Domingo de los Tsachilas,2024-09-01,1.240228453269765e-08
ECU,Ecuador,455,172082.229858,City of Loja,City of Loja,2024-09-01,1.5949463675705527e-08
ECU,Ecuador,456,415124.503708,Cuenca,Cuenca,2024-09-01,1.3669111176284332e-08
ECU,Ecuador,463,185664.198456,Riobamba,Riobamba,2024-09-01,1.2465178222953455e-08
ECU,Ecuador,464,222544.725464,Ambato,Ambato,2024-09-01,1.1816861267277545e-08
ECU,Ecuador,465,88464.5366211,Latacunga,Latacunga,2024-09-01,1.1724131887547173e-08
ECU,Ecuador,467,2254137.19503,Quito,Quito,2024-09-01,8.034755971664254e-09
ECU,Ecuador,472,75969.7984619,Tumbaco,Tumbaco,2024-09-01,8.034755971664254e-09
ECU,Ecuador,479,143426.185745,Ibarra,Ibarra,2024-09-01,1.6592188956110476e-08
GUY,Guyana,1038,147162.607708,Georgetown,Georgetown,2024-09-01,9.42383593383056e-09
GUY,Guyana,1039,83151.4633179,Sparendaam; Ogle; Plaisance; Ogle; Goedverwagting; Brothers; Industry; Good Hope; Atlantic Garden; Vryheid's Lust; Better Hope; Plaisance; Better Hope North; Mon Repos; Beterverwagting; De Endragt; Triumph; Vigilence; Lusignan; Bladen Hall; Strathspey; B,Sparendaam [Paradise],2024-09-01,9.201445827500265e-09
PER,Peru,412,81906.9818115,Talara,Talara,2024-09-01,1.4870166431535381e-08
PER,Peru,415,80985.7357178,Paita,Paita,2024-09-01,6.487129944332537e-09
PER,Peru,418,197937.214966,Sullana,Sullana,2024-09-01,
PER,Peru,421,419024.840164,Piura,Piura,2024-09-01,5.960575144570157e-09
PER,Peru,422,99340.7947998,Tumbes,Tumbes,2024-09-01,1.2964814111171563e-08
PER,Peru,425,71583.8271484,Tambogrande,Tambogrande,2024-09-01,5.461539664963766e-09
PER,Peru,442,566288.664368,Chiclayo,Chiclayo,2024-09-01,8.034329646022798e-09
PER,Peru,466,829083.066895,Trujillo,Trujillo,2024-09-01,1.2694633788612464e-08
PER,Peru,468,80365.2824707,Jaen,Jaen,2024-09-01,
PER,Peru,478,187135.352051,Cajamarca,Cajamarca,2024-09-01,1.6640768762954394e-08
PER,Peru,480,298035.853806,Chimbote,Chimbote,2024-09-01,1.0370324154962418e-08
PER,Peru,498,102912.939331,Huaraz,Huaraz,2024-09-01,9.06933461664039e-09
PER,Peru,504,148231.068358,Huacho; Huaura,Huacho,2024-09-01,1.2343160271655051e-08
PER,Peru,528,9265580.4988,Lima,Lima,2024-09-01,9.720388880903983e-09
PER,Peru,532,139931.373596,Tarapoto,Tarapoto,2024-09-01,5.491409993396701e-08
PER,Peru,539,104583.428955,Pampa Limay; Quebrada Verde; Guayabo; Picapiedra; Santa Anita; Cardal; Manchay Bajo; Santa Rosa de Malpaso,Pampa Limay,2024-09-01,9.888355911868985e-09
PER,Peru,549,166991.793541,Huanuco,Huanuco,2024-09-01,1.5809149545020773e-08
PER,Peru,585,164202.938995,Chincha Alta; Pueblo Nuevo; Sunampe; Chincha Baja,Chincha Alta,2024-09-01,7.3518853227483305e-09
PER,Peru,616,344648.419434,Huancayo,Huancayo,2024-09-01,9.669310981526753e-09
PER,Peru,622,341918.96106,Pucallpa,Pucallpa,2024-09-01,7.27399571687215e-08
PER,Peru,623,133547.447021,Pichanaki,Pichanaki,2024-09-01,1.8770506926557573e-08
PER,Peru,663,185485.426636,Ayacucho,Ayacucho,2024-09-01,1.4602291820153823e-08
PER,Peru,723,417957.473866,Cusco; Cusco,Cusco,2024-09-01,1.4192440112026361e-08
PER,Peru,753,838010.094212,Arequipa,Arequipa,2024-09-01,3.4860851199211727e-09
PER,Peru,788,271536.075821,Juliaca,Juliaca,2024-09-01,7.778811372816108e-09
PER,Peru,796,129765.172607,Puno,Puno,2024-09-01,6.285325149235632e-09
PER,Peru,798,76294.0507812,Puerto Maldonado,Puerto Maldonado,2024-09-01,5.98715956812157e-08
PER,Peru,800,262176.779984,Tacna,Tacna,2024-09-01,5.7066650664220715e-09
PRY,Paraguay,1074,1968288.15059,Asuncion; San Lorenzo; Fernando de la Mora; Lambare; Capiata; Luque; Nemby; Villa Elisa; San Antonio; Ypane; Limpio; Mariano Roque Alonso,Asuncion,2024-09-01,4.332984074104309e-09
PRY,Paraguay,1079,71322.7923584,Itaugua,Itaugua,2024-09-01,
PRY,Paraguay,1086,94128.151123,Coronel Oviedo,Coronel Oviedo,2024-09-01,
PRY,Paraguay,1090,98814.769165,Caaguazu,Caaguazu,2024-09-01,5.239264133649613e-09
PRY,Paraguay,1108,113814.647614,Encarnacion,Encarnacion,2024-09-01,5.409609649120739e-09
PRY,Paraguay,1118,600243.76606,Ciudad del Este; Foz do Iguacu; Minga Guazu,Ciudad del Este,2024-09-01,2.262527942775705e-08
SUR,Suriname,1059,208315.789009,Paramaribo,Paramaribo,2024-09-01,7.532428902834454e-09
URY,Uruguay,1098,81672.6641846,Paysandu,Paysandu,2024-09-01,1.653162162718047e-09
URY,Uruguay,1137,103743.811707,Las Piedras; La Paz; Progreso,Las Piedras,2024-09-01,6.733411161974345e-09
URY,Uruguay,1138,1310838.77151,Montevideo; Paso Carrasco,Montevideo,2024-09-01,1.1160351273761879e-08
URY,Uruguay,1146,79524.6964111,Ciudad de la Costa; General Liber Seregni,Ciudad de la Costa,2024-09-01,1.1680078237930047e-08
URY,Uruguay,1163,91238.4396667,Maldonado,Maldonado,2024-09-01,1.1998312565708602e-08
VEN,Venezuela,695,74843.8364258,Rubio,Rubio,2024-09-01,5.335141217699402e-09
VEN,Venezuela,696,96201.2692871,Machiques,Machiques,2024-09-01,
VEN,Venezuela,697,395408.038513,San Cristobal; Tariba,San Cristobal,2024-09-01,5.335141217699402e-09
VEN,Venezuela,703,71952.7109375,Villa del Rosario,Villa del Rosario,2024-09-01,1.011062433775578e-08
VEN,Venezuela,713,95300.2780762,Santa Barbara del Zulia,Santa Barbara del Zulia,2024-09-01,
VEN,Venezuela,715,108895.867676,El Vigia,El Vigia,2024-09-01,1.1990223036661973e-08
VEN,Venezuela,716,75309.3149414,La Concepcion,La Concepcion,2024-09-01,1.1167048619142861e-08
VEN,Venezuela,719,2141736.88201,Maracaibo; San Francisco,Maracaibo,2024-09-01,1.1124862148301999e-08
VEN,Venezuela,721,70187.4090271,San Rafael del Mojan,San Rafael del Mojan,2024-09-01,
VEN,Venezuela,724,269652.211039,Merida; Ejido,Merida,2024-09-01,8.922966365787488e-09
VEN,Venezuela,726,303283.35051,Cabimas,Cabimas,2024-09-01,6.85204219289896e-09
VEN,Venezuela,727,179041.597961,Ciudad Ojeda; Tia Juana,Ciudad Ojeda,2024-09-01,6.318095380208888e-09
VEN,Venezuela,734,80675.8979492,Socopo,Socopo,2024-09-01,1.2575582353235859e-08
VEN,Venezuela,744,164566.160767,Valera,Valera,2024-09-01,9.44483513620753e-09
VEN,Venezuela,756,320959.229704,Barinas,Barinas,2024-09-01,1.630627721738165e-08
VEN,Venezuela,765,173904.709473,Carora,Carora,2024-09-01,7.84197862202518e-09
VEN,Venezuela,767,277377.781228,Punto Fijo; Las Piedras,Punto Fijo,2024-09-01,9.932111133537092e-09
VEN,Venezuela,771,182748.185059,Guanare,Guanare,2024-09-01,1.570170482523281e-08
VEN,Venezuela,774,100063.858887,El Tocuyo,El Tocuyo,2024-09-01,1.053072917756026e-08
VEN,Venezuela,778,70182.2364502,Quibor,Quibor,2024-09-01,1.053072917756026e-08
VEN,Venezuela,782,216273.899292,Coro,Coro,2024-09-01,8.588915356710913e-09
VEN,Venezuela,783,965075.992584,Barquisimeto; El Manzano,Barquisimeto,2024-09-01,1.1240518738020455e-08
VEN,Venezuela,785,91246.6131592,Cabudare,Cabudare,2024-09-01,1.1240518738020455e-08
VEN,Venezuela,786,287591.035698,Acarigua; Araure,Acarigua,2024-09-01,1.3899216888546563e-08
VEN,Venezuela,792,75765.25,Yaritagua,Yaritagua,2024-09-01,9.777813225753107e-09
VEN,Venezuela,808,126585.96936,San Carlos,San Carlos,2024-09-01,1.047270981047177e-08
VEN,Venezuela,818,99284.8782959,Tinaquillo,Tinaquillo,2024-09-01,9.224630836968117e-09
VEN,Venezuela,821,1678999.32152,Valencia; Tocuyito; Guacara; Yagua,Valencia,2024-09-01,7.886474107911777e-09
VEN,Venezuela,823,114852.928101,Puerto Ayacucho,Puerto Ayacucho,2024-09-01,1.495742552037882e-08
VEN,Venezuela,824,181742.609802,Puerto Cabello,Puerto Cabello,2024-09-01,1.1157736956590725e-08
VEN,Venezuela,829,126809.015137,Biruaca,Biruaca,2024-09-01,1.4565521233578238e-08
VEN,Venezuela,831,106776.225697,San Fernando de Apure,San Fernando de Apure,2024-09-01,1.4565521233578238e-08
VEN,Venezuela,833,921013.601257,Maracay; Turmero; Santa Rita; Cagua; El Limon,Maracay,2024-09-01,9.168143152872626e-09
VEN,Venezuela,835,147341.438232,Calabozo,Calabozo,2024-09-01,1.0830841112863254e-08
VEN,Venezuela,841,81383.8847656,San Mateo,San Mateo,2024-09-01,9.400195288833402e-09
VEN,Venezuela,842,110197.701202,San Juan de Los Morros,San Juan de Los Morros,2024-09-01,8.334217760364027e-09
